"Rank","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
12656,"Broken Helix","PS","1997","Action","Konami Digital Entertainment",0.03,0.02,0,0,0.06
12657,"The Saboteur","PC","2009","Action","Electronic Arts",0,0.05,0,0.01,0.06
12659,"Myst III: Exile","XB","2002","Adventure","Ubisoft",0.04,0.01,0,0,0.06
12660,"Warriors: Legends of Troy","X360","2011","Action","Tecmo Koei",0,0.04,0.01,0.01,0.06
12663,"CMT Presents: Karaoke Revolution Country","PS2","2006","Misc","Konami Digital Entertainment",0.03,0.02,0,0.01,0.06
12667,"Fatal Frame","XB","2002","Action","Tecmo Koei",0.04,0.01,0,0,0.06
12668,"Flip's Twisted World","Wii","N/A","Platform","Unknown",0.05,0,0,0,0.06
12669,"Tom Clancy's Ghost Recon: Advanced Warfighter","PS2","2006","Shooter","Ubisoft",0.03,0.02,0,0.01,0.06
12670,"Urban Chaos: Riot Response","PS2","2006","Shooter","Eidos Interactive",0.03,0.02,0,0.01,0.06
12674,"The Sims 2: University","PC","2005","Simulation","Electronic Arts",0.01,0.04,0,0.01,0.06
12676,"Resident Evil 2","GC","2003","Action","Capcom",0.04,0.01,0,0,0.06
12679,"World Championship Athletics","Wii","2009","Sports","DTP Entertainment",0.04,0.01,0,0,0.06
12680,"The Amazing Spider-Man 2 (2014)","WiiU","2014","Action","Activision",0.03,0.02,0,0,0.06
12682,"Real Bout Garou Densetsu Special: Dominated Mind","PS","1998","Fighting","SNK",0,0,0.05,0,0.06
12684,"Vampire Rain: Altered Species","PS3","2008","Action","Ignition Entertainment",0.05,0,0,0,0.06
12686,"Harry Potter and the Sorcerer's Stone","PC","2001","Action","Electronic Arts",0.01,0.04,0,0.01,0.06
12689,"Catwoman","XB","2004","Action","Electronic Arts",0.04,0.01,0,0,0.06
12690,"Murdered: Soul Suspect","PC","2014","Action","Square Enix",0,0.05,0,0.01,0.06
12691,"Romance of the Three Kingdoms 13","PS4","2015","Action","Tecmo Koei",0.01,0,0.05,0,0.06
12694,"Utawarerumono: Itsuwari no Kamen","PS4","2015","Adventure","Aqua Plus",0,0,0.06,0,0.06
12695,"Ride to Hell","X360","2013","Racing","Deep Silver",0.04,0.01,0,0,0.06
12696,"Burning Rangers","SAT","1998","Platform","Sega",0,0,0.06,0,0.06
12697,"Mana Khemia: Alchemists of Al-Revis","PS2","2007","Role-Playing","Nippon Ichi Software",0.03,0.02,0,0.01,0.06
12699,"Interplay Sports Baseball 2000","PS","1999","Sports","Interplay",0.03,0.02,0,0,0.06
12701,"Animorphs: Shattered Reality","PS","2000","Action","Infogrames",0.03,0.02,0,0,0.06
12702,"Teenage Mutant Ninja Turtles: Tournament Fighters","SNES","1992","Fighting","Konami Digital Entertainment",0,0,0.06,0,0.06
12703,"Eikan wa Kimini 2002: Koshien no Kodou","PS2","2002","Sports","DigiCube",0,0,0.06,0,0.06
12704,"PopStar Guitar","Wii","2008","Misc","Midway Games",0.03,0.03,0,0.01,0.06
12705,"Mirror's Edge","PC","2009","Platform","Electronic Arts",0,0.05,0,0.01,0.06
12709,"Mayhem 3D","PS3","2011","Racing","Evolved Games",0.05,0,0,0.01,0.06
12710,"G1 Jockey 2","PS2","2000","Sports","Tecmo Koei",0,0,0.06,0,0.06
12711,"Mobile Ops: The One Year War","X360","N/A","Simulation","Namco Bandai Games",0,0,0.06,0,0.06
12712,"Constantine","XB","2005","Action","SCi",0.04,0.01,0,0,0.06
12714,"Tom Clancy's Splinter Cell: Double Agent","GC","2006","Action","Ubisoft",0.04,0.01,0,0,0.06
12718,"Titan Quest","PC","2006","Role-Playing","THQ",0.01,0.04,0,0.01,0.06
12721,"Bleach: Blade Battlers 2nd","PS2","2007","Fighting","Sony Computer Entertainment",0,0,0.06,0,0.06
12722,"Samurai Jack: The Shadow of Aku","PS2","2004","Action","Sega",0.03,0.02,0,0.01,0.06
12723,"Kamen Rider Kabuto","PS2","2006","Action","Namco Bandai Games",0,0,0.06,0,0.06
12724,"Men in Black The Series: Crashdown","PS","2001","Shooter","Infogrames",0.03,0.02,0,0,0.06
12725,"Zero Divide","PS","1995","Fighting","Ocean",0.03,0.02,0,0,0.06
12726,"FIFA Street","GC","2005","Sports","Electronic Arts",0.04,0.01,0,0,0.06
12727,"Tsugunai: Atonement","PS2","2001","Role-Playing","Sony Computer Entertainment",0.02,0.01,0.02,0,0.06
12728,"Rugby World Cup 2015","PS4","2015","Sports","Ubisoft",0,0.05,0,0.01,0.06
12729,"Lost Kingdoms II","GC","2003","Role-Playing","Activision",0.04,0.01,0,0,0.06
12730,"Aggressive Inline","GC","2002","Sports","Acclaim Entertainment",0.04,0.01,0,0,0.06
12731,"Nights of Azure","PS4","2015","Action","Tecmo Koei",0.03,0.02,0,0.01,0.06
12732,"Dungeon Keeper 2","PC","1999","Action","Electronic Arts",0,0.05,0,0.01,0.06
12733,"Viewtiful Joe: Red Hot Rumble","GC","2005","Action","Capcom",0.04,0.01,0,0,0.06
12734,"The Lord of the Rings: The Battle for Middle-Earth II","X360","2006","Strategy","Electronic Arts",0,0.05,0,0.01,0.06
12738,"Samurai Warriors 4: Empires","PS3","2015","Action","Tecmo Koei",0,0,0.06,0,0.06
12741,"SD Gundam G Generation Wars","Wii","2009","Strategy","Namco Bandai Games",0,0,0.06,0,0.06
12742,"Broken Sword II: The Smoking Mirror","PS","1997","Adventure","Sony Computer Entertainment",0.03,0.02,0,0,0.06
12743,"Pump It Up: Exceed","PS2","2005","Misc","Mastiff",0.03,0.02,0,0.01,0.06
12745,"Wreckless: ThE YaKuza MisSiOns","GC","2002","Racing","Activision",0.04,0.01,0,0,0.06
12747,"Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 11: Shinseiki Evangelion - Magokoro o, Kimi ni","PS2","2007","Misc","D3Publisher",0,0,0.06,0,0.06
12748,"TOCA Race Driver 2: Ultimate Racing Simulator","PS2","2004","Racing","Codemasters",0.03,0.02,0,0.01,0.06
12750,"Dr. Muto","XB","2002","Platform","Midway Games",0.04,0.01,0,0,0.06
12751,"Tom Clancy's Rainbow Six: Critical Hour","XB","N/A","Shooter","Unknown",0.04,0.01,0,0,0.06
12752,"Gothic 3","PC","2006","Role-Playing","JoWood Productions",0,0.05,0,0.01,0.06
12753,"Tokyo Twilight Ghost Hunters","PS3","2014","Role-Playing","Aksys Games",0.03,0,0.02,0.01,0.06
12759,"Kid Fit Island Resort","Wii","2010","Sports","Avanquest",0.05,0,0,0,0.06
12760,"The Lord of the Rings: Aragorn's Quest","PS2","2010","Action","Warner Bros. Interactive Entertainment",0.03,0.02,0,0.01,0.06
12761,"Roogoo Twisted Towers","Wii","2009","Puzzle","SouthPeak Games",0.05,0,0,0,0.06
12762,"Doraemon 4: Nobita to Toki no Okoku","SNES","1995","Platform","Epoch",0,0,0.06,0,0.06
12763,"Myst","SAT","1994","Adventure","Sunsoft",0,0,0.06,0,0.06
12764,"F1 2010","PC","2010","Racing","Codemasters",0,0.05,0,0.01,0.06
12766,"Starwinder: The Ultimate Space Race","PS","1996","Racing","Mindscape",0.03,0.02,0,0,0.06
12767,"The Lost Chronicles of Zerzura","PC","2012","Adventure","DTP Entertainment",0,0.05,0,0.01,0.06
12768,"Ski Region Simulator","PC","2011","Simulation","Excalibur Publishing",0,0.05,0,0.01,0.06
12769,"Angelique Trois","PS2","2000","Adventure","Tecmo Koei",0,0,0.06,0,0.06
12772,"Dance Dance Revolution: Mario Mix (JP sales)","GC","2005","Simulation","Nintendo",0,0,0.05,0,0.06
12773,"A-Train 6","PS2","2000","Strategy","Midas Interactive Entertainment",0,0,0.06,0,0.06
12776,"ESPN International Winter Sports 2002","PS2","2002","Sports","Konami Digital Entertainment",0.03,0.02,0,0.01,0.06
12778,"KimiKiss (ebKore+)","PS2","2008","Adventure","Enterbrain",0,0,0.06,0,0.06
12779,"Gold and Glory: The Road to El Dorado","PS","2000","Adventure","Ubisoft",0.03,0.02,0,0,0.06
12780,"NBA Live 07","XB","2006","Sports","Electronic Arts",0.04,0.01,0,0,0.06
12781,"Choro Q Marine: Q Boat","PS","1998","Racing","Takara",0,0,0.05,0,0.06
12784,"MX vs. ATV Supercross Encore","PS4","2015","Sports","Nordic Games",0,0.05,0,0.01,0.06
12789,"The King of Fighters '96","NG","1996","Fighting","SNK",0,0,0.06,0,0.06
12790,"Friends: The One with All the Trivia","PS2","2005","Misc","Warner Bros. Interactive Entertainment",0.03,0.02,0,0.01,0.06
12792,"Backyard NFL Football '08","PS2","2007","Sports","Atari",0.03,0.02,0,0.01,0.06
12793,"Coraline","Wii","2009","Action","D3Publisher",0.05,0,0,0,0.06
12794,"Gunbird","SAT","1995","Shooter","Atlus",0,0,0.06,0,0.06
12797,"Tom Clancy's Rainbow Six 3","GC","2004","Shooter","Ubisoft",0.04,0.01,0,0,0.06
12798,"Elemental Gearbolt","PS","1997","Shooter","Sony Computer Entertainment",0.03,0.02,0,0,0.06
12800,"Tony Hawk's Pro Skater 5","PS3","2015","Sports","Activision",0.04,0,0,0.01,0.06
12801,"WWF Wrestlemania: The Arcade Game","PS","1995","Fighting","Acclaim Entertainment",0.03,0.02,0,0,0.06
12802,"Handball 16","PS4","2015","Sports","Bigben Interactive",0,0.05,0,0.01,0.06
12804,"Grand Kingdom","PS4","2015","Role-Playing","Nippon Ichi Software",0.02,0,0.03,0,0.06
12805,"Mega Man 8 Anniversary Collector's Edition","SAT","1997","Platform","Capcom",0,0,0.06,0,0.06
12806,"V-Rally 3","PS2","2002","Racing","Atari",0.03,0.02,0,0.01,0.06
12807,"Nobunaga no Yabou: Souzou","PS4","2014","Strategy","Tecmo Koei",0,0,0.06,0,0.06
12808,"Whiplash","XB","2003","Racing","Eidos Interactive",0.04,0.01,0,0,0.06
12811,"Impact Racing","PS","1996","Racing","JVC",0.03,0.02,0,0,0.06
12812,"My Horse & Me: Riding for Gold","Wii","2008","Sports","Atari",0.04,0.02,0,0,0.06
12813,"Sled Shred featuring the Jamaican Bobsled Team","Wii","2010","Sports","SouthPeak Games",0.05,0,0,0,0.06
12814,"Amazing Island","GC","2004","Strategy","Sega",0.04,0.01,0,0,0.06
12815,"SeaBlade","XB","2002","Shooter","TDK Mediactive",0.04,0.01,0,0,0.06
12816,"Jikkyou Powerful Pro Yakyuu DreamCast Edition","DC","2000","Sports","Konami Digital Entertainment",0,0,0.06,0,0.06
12817,"Carmen Sandiego: The Secret of the Stolen Drums","PS2","2004","Action","BAM! Entertainment",0.03,0.02,0,0.01,0.06
12821,"Hail to the Chimp","X360","2008","Misc","Gamecock",0.05,0,0,0,0.06
12822,"MotoGP 4 - Official Game of MotoGP","PS2","2005","Racing","Sony Computer Entertainment",0.03,0.02,0,0.01,0.06
12823,"Legend of Kay","WiiU","2015","Action","Nordic Games",0.03,0.02,0,0,0.05
12825,"4 Elements","PC","2009","Puzzle","Mastertronic",0,0.04,0,0.01,0.05
12826,"Shining Force III: Scenario 2","SAT","1998","Strategy","Sega",0,0,0.05,0,0.05
12828,"Airline Tycoon 2","PC","2011","Simulation","Kalypso Media",0,0.04,0,0.01,0.05
12831,"Medal of Honor: Airborne","PC","2007","Shooter","Electronic Arts",0,0.04,0,0.01,0.05
12832,"NHL Legacy","X360","2015","Action","Electronic Arts",0.05,0,0,0.01,0.05
12833,"Final Fight: Streetwise","PS2","2006","Action","Capcom",0.03,0.02,0,0.01,0.05
12834,"Speed Kings","XB","2003","Racing","Acclaim Entertainment",0.04,0.01,0,0,0.05
12837,"Kamen Rider: Battride War Genesis","PS4","2016","Action","Namco Bandai Games",0,0,0.05,0,0.05
12838,"IL-2 Sturmovik: Cliffs of Dover","PC","2011","Simulation","Ubisoft",0,0.04,0,0.01,0.05
12839,"Gladiator: Sword of Vengeance","XB","2003","Action","Acclaim Entertainment",0.04,0.01,0,0,0.05
12843,"Bombastic","PS2","2002","Puzzle","Capcom",0.03,0.02,0,0.01,0.05
12845,"NHL Powerplay 98","PS","1997","Sports","Virgin Interactive",0.03,0.02,0,0,0.05
12846,"Olympic Soccer: Atlanta 1996","PS","1996","Sports","U.S. Gold",0.03,0.02,0,0,0.05
12850,"Countdown: The Game","Wii","2009","Puzzle","Mindscape",0,0.05,0,0,0.05
12851,"Phantasy Star Online Episode I & II Plus","GC","2003","Role-Playing","Sega",0.04,0.01,0,0,0.05
12853,"DuckTales: Remastered","PS3","2013","Action","Capcom",0.01,0.04,0,0.01,0.05
12856,"Dual Hearts","PS2","2002","Role-Playing","Sony Computer Entertainment",0.03,0.02,0,0.01,0.05
12858,"NFL Quarterback Club 2002","GC","2001","Sports","Acclaim Entertainment",0.04,0.01,0,0,0.05
12862,"Murder, She Wrote","PC","2009","Adventure","Focus Home Interactive",0,0.04,0,0.01,0.05
12865,"Marc Ecko's Getting Up: Contents Under Pressure","PS2","2006","Action","Atari",0.03,0.02,0,0.01,0.05
12867,"Sega Soccer Slam","XB","2002","Sports","Sega",0.04,0.01,0,0,0.05
12868,"Hakuouki: Reimeiroku","PS2","2010","Adventure","Idea Factory",0,0,0.05,0,0.05
12869,"Vertigo","Wii","2009","Strategy","Playlogic Game Factory",0.05,0,0,0,0.05
12870,"Blood Omen 2","GC","2002","Action","Eidos Interactive",0.04,0.01,0,0,0.05
12871,"NBA 2K17","X360","2016","Sports","Take-Two Interactive",0.04,0,0,0.01,0.05
12873,"Front Mission Evolved","PC","2010","Shooter","Square Enix",0.05,0,0,0,0.05
12874,"Carve","XB","2004","Racing","Global Star",0.04,0.01,0,0,0.05
12875,"BlowOut","XB","2003","Shooter","Zoo Digital Publishing",0.04,0.01,0,0,0.05
12878,"WTA Tour Tennis","PS2","2001","Sports","Konami Digital Entertainment",0.03,0.02,0,0.01,0.05
12879,"Bottom of the 9th '99","PS","1998","Sports","Konami Digital Entertainment",0.03,0.02,0,0,0.05
12880,"Dynasty Warriors 5","XB","2005","Action","Tecmo Koei",0.04,0.01,0,0,0.05
12881,"Reader Rabbit 2nd Grade","Wii","N/A","Misc","Unknown",0.05,0,0,0,0.05
12884,"Naval Ops: Commander","PS2","2004","Simulation","Tecmo Koei",0.03,0.02,0,0.01,0.05
12885,"Adventure Time: Finn & Jake Investigations","WiiU","2015","Action","Little Orbit",0.03,0.02,0,0,0.05
12886,"Defendin' De Penguin","Wii","2008","Strategy","Zushi Games",0.05,0,0,0,0.05
12887,"Bleach: Blade Battlers","PS2","2006","Fighting","Sony Computer Entertainment",0,0,0.05,0,0.05
12888,"Rez","PS2","2001","Shooter","Sony Computer Entertainment",0.03,0.02,0,0.01,0.05
12890,"MLB SlugFest 2006","XB","2006","Sports","Midway Games",0.04,0.01,0,0,0.05
12895,"UEFA Euro 2004: Portugal","XB","2004","Sports","Electronic Arts",0.04,0.01,0,0,0.05
12897,"Major Minor's Majestic March","Wii","2009","Misc","Majesco Entertainment",0.05,0,0,0,0.05
12898,"Shaman King: Soul Fight","GC","2003","Platform","Namco Bandai Games",0,0,0.05,0,0.05
12899,"Samurai Deeper Kyo","PS","2002","Fighting","Namco Bandai Games",0,0,0.05,0,0.05
12901,"Dark Souls III","PC","2016","Role-Playing","Namco Bandai Games",0,0.05,0,0,0.05
12902,"Medabots: Infinity","GC","2003","Role-Playing","Ubisoft",0.04,0.01,0,0,0.05
12903,"Tom Clancy's HAWX 2","PC","2010","Action","Ubisoft",0,0.04,0,0.01,0.05
12904,"Zapper: One Wicked Cricket!","XB","2002","Platform","Infogrames",0.04,0.01,0,0,0.05
12905,"Jirou Akagawa: Majotachi no Nemuri","SNES","1995","Adventure","Pack-In-Video",0,0,0.05,0,0.05
12906,"Arcana Heart 3","X360","2011","Fighting","PQube",0,0.03,0.02,0,0.05
12907,"Bust-A-Bloc","PS2","2002","Puzzle","Midas Interactive Entertainment",0,0,0.05,0,0.05
12908,"Sitting Ducks","PS2","2003","Platform","LSP Games",0.03,0.02,0,0.01,0.05
12909,"Puyo Puyo 7","Wii","2009","Puzzle","Sega",0,0,0.05,0,0.05
12912,"Rugby 15","X360","2015","Sports","Bigben Interactive",0,0.05,0,0,0.05
12913,"NFL Blitz Pro","XB","2003","Sports","Midway Games",0.04,0.01,0,0,0.05
12916,"Pretty Cure All Stars Everyone Gather ? Let's Dance!","Wii","2013","Misc","Namco Bandai Games",0,0,0.05,0,0.05
12917,"Mountain Bike Adrenaline","PS2","N/A","Sports","Unknown",0.03,0.02,0,0.01,0.05
12921,"Hi-Octane: The Track Fights Back!","PS","1995","Racing","Electronic Arts",0.03,0.02,0,0,0.05
12922,"Venetica","PC","2009","Role-Playing","DTP Entertainment",0,0.04,0,0.01,0.05
12924,"Tour de France 2011","X360","N/A","Racing","Focus Home Interactive",0,0.05,0,0.01,0.05
12925,"Wakeboarding Unleashed Featuring Shaun Murray","XB","2003","Sports","Activision",0.04,0.01,0,0,0.05
12927,"ZombiU","PS4","2016","Action","Ubisoft",0,0.04,0.01,0.01,0.05
12928,"Domino Rally","Wii","2007","Action","Nordcurrent",0.05,0,0,0,0.05
12929,"Doraemon 2: Nobita no Toizurando Daibouken","SNES","1993","Role-Playing","Epoch",0,0,0.05,0,0.05
12930,"Samurai Champloo: Sidetracked","PS2","2006","Action","Namco Bandai Games",0.03,0.02,0,0.01,0.05
12932,"Teenage Mutant Ninja Turtles: Mutants in Manhattan","PS3","2016","Action","Activision",0.01,0.03,0,0.01,0.05
12936,"Fatal Fury: Wild Ambition","PS","1999","Fighting","SNK Playmore",0.03,0.02,0,0,0.05
12939,"Judge Dredd","PS","1997","Platform","Gremlin Interactive Ltd",0.03,0.02,0,0,0.05
12940,"FIFA 17","PC","2016","Sports","Electronic Arts",0,0.05,0,0,0.05
12942,"Winning Post 8","PS3","2014","Racing","Tecmo Koei",0,0,0.05,0,0.05
12943,"King Arthur","XB","2004","Action","Konami Digital Entertainment",0.04,0.01,0,0,0.05
12944,"DoDonPachi Resurrection","X360","2010","Shooter","Rising Star Games",0,0.05,0,0.01,0.05
12945,"Bass Rise","PS","1999","Sports","Namco Bandai Games",0.03,0.02,0,0,0.05
12946,"UEFA Champions League 2006-2007","X360","2007","Sports","Electronic Arts",0.04,0.01,0,0,0.05
12947,"Dynamite Headdy","GEN","1993","Platform","Sega",0,0,0.05,0,0.05
12948,"Hunted: The Demon's Forge","PC","2011","Action","Bethesda Softworks",0.03,0.01,0,0.01,0.05
12949,"Choujikuu Yousai Macross: Do You Remember Love","PS3","2012","Shooter","Namco Bandai Games",0,0,0.05,0,0.05
12950,"Arcania: Gothic 4","PS4","2015","Role-Playing","Nordic Games",0.04,0,0,0.01,0.05
12952,"Dragon's Lair 3D: Return to the Lair","XB","2002","Platform","Ubisoft",0.04,0.01,0,0,0.05
12953,"Growlanser: Heritage of War (jp sales)","PS2","2006","Role-Playing","Rising Star Games",0,0,0.05,0,0.05
12954,"The Bureau: XCOM Declassified","PC","2013","Shooter","Take-Two Interactive",0,0.05,0,0.01,0.05
12955,"Myst IV: Revelation","XB","2005","Adventure","Ubisoft",0.04,0.01,0,0,0.05
12957,"Sushi Go-Round","Wii","2010","Simulation","Asylum Entertainment",0.05,0,0,0,0.05
12958,"Pachinko Wars II","SNES","1993","Misc","Coconuts Japan",0,0,0.05,0,0.05
12959,"Myth Makers: Orbs of Doom","Wii","2007","Puzzle","Popcorn Arcade",0.05,0,0,0,0.05
12960,"Toy Soldiers: War Chest","XOne","2015","Action","Ubisoft",0.05,0,0,0.01,0.05
12961,"The Nightmare of Druaga: Fushigino Dungeon","PS2","2004","Role-Playing","Arika",0.03,0.02,0,0.01,0.05
12964,"Cities in Motion","PC","2011","Simulation","Paradox Interactive",0,0.04,0,0.01,0.05
12966,"Virtua Striker 2002","GC","2002","Sports","Sega",0.01,0,0.03,0,0.05
12973,"Game no Kanzume Vol 2","SCD","1994","Misc","Sega",0,0,0.05,0,0.05
12974,"Disney's PK: Out of the Shadows","GC","2002","Platform","Ubisoft",0.04,0.01,0,0,0.05
12976,"JoJo no Kimy? na B?ken Fantomu Buraddo","PS2","2006","Action","Namco Bandai Games",0,0,0.05,0,0.05
12977,"The Idolmaster 2","X360","2011","Simulation","Namco Bandai Games",0,0,0.05,0,0.05
12979,"Mr Bean's Wacky World of Wii","Wii","2009","Adventure","Blast! Entertainment Ltd",0,0.05,0,0,0.05
12980,"Powerdrome","PS2","2004","Racing","Evolved Games",0.03,0.02,0,0.01,0.05
12982,"Pro Yakyuu Spirits 5 Kanzenban","PS2","2008","Sports","Konami Digital Entertainment",0,0,0.05,0,0.05
12986,"Otogi 2: Immortal Warriors","XB","2003","Action","Sega",0.04,0.01,0,0,0.05
12987,"Legend of Kay","PS2","2005","Action","JoWood Productions",0.03,0.02,0,0.01,0.05
12988,"Piglet's Big Game","GC","2003","Platform","Gotham Games",0.04,0.01,0,0,0.05
12989,"Dead or Alive Xtreme 3: Fortune","PS4","2016","Sports","Tecmo Koei",0,0,0.05,0,0.05
12991,"Fallout: Brotherhood of Steel","XB","2004","Role-Playing","Avalon Interactive",0.04,0.01,0,0,0.05
12994,"IndyCar Series","XB","2003","Racing","Codemasters",0.04,0.01,0,0,0.05
12995,"Hysteria Hospital: Emergency Ward","Wii","2009","Action","Oxygen Interactive",0.05,0,0,0,0.05
12997,"Ultra Bust-A-Move","XB","2004","Puzzle","505 Games",0.04,0.01,0,0,0.05
12998,"Rally Fusion: Race of Champions","XB","2002","Racing","Activision",0.04,0.01,0,0,0.05
13000,"Lucha Libre AAA: Heroes del Ring","X360","2010","Fighting","Konami Digital Entertainment",0.05,0,0,0,0.05
13002,"Natural Doctrine","PS3","2014","Role-Playing","Nippon Ichi Software",0.03,0.01,0.01,0.01,0.05
13003,"Pinball Hall of Fame: The Gottlieb Collection","GC","2005","Misc","Crave Entertainment",0.04,0.01,0,0,0.05
13004,"Ferrari F355 Challenge","PS2","2002","Racing","Sony Computer Entertainment",0.03,0.02,0,0.01,0.05
13005,"MorphX","X360","2010","Shooter","505 Games",0.05,0,0,0,0.05
13010,"Tiny Toon Adventures: Toonenstein - Dare to Scare","PS","1998","Action","Swing! Entertainment",0.03,0.02,0,0,0.05
13012,"Shifters","PS2","2002","Adventure","3DO",0.03,0.02,0,0.01,0.05
13014,"WRC 5: FIA World Rally Championship","PS4","2015","Sports","Bigben Interactive",0,0.04,0,0.01,0.05
13015,"Earth Defense Force 4.1: The Shadow of New Despair","PS4","2015","Shooter","Xseed Games",0.02,0.02,0,0.01,0.05
13020,"Lagoon","SNES","1991","Role-Playing","Kemco",0,0,0.05,0,0.05
13023,"Microsoft Flight Simulator X Acceleration Expansion Pack","PC","2007","Simulation","Microsoft Game Studios",0,0.04,0,0.01,0.05
13025,"Mortal Kombat X","PC","2015","Fighting","Warner Bros. Interactive Entertainment",0.01,0.04,0,0,0.05
13031,"Assetto Corsa","PS4","2016","Racing","505 Games",0,0.04,0,0.01,0.05
13032,"Batman: Gotham City Racer","PS","2001","Racing","Ubisoft",0.03,0.02,0,0,0.05
13033,"Sengoku Basara X","PS2","2008","Fighting","Capcom",0,0,0.05,0,0.05
13034,"Plants vs. Zombies","PC","2009","Strategy","PopCap Games",0,0.04,0,0.01,0.05
13038,"Hakuoki: Stories of the Shinsengumi","PS3","2010","Adventure","Idea Factory",0.02,0,0.03,0,0.05
13040,"Star Wars: Republic Commando","PC","2005","Shooter","LucasArts",0,0.04,0,0.01,0.05
13044,"Downforce","PS2","2002","Racing","Avalon Interactive",0.03,0.02,0,0.01,0.05
13045,"Bejeweled Twist","PC","2008","Puzzle","PopCap Games",0.01,0.04,0,0.01,0.05
13046,"Street Fighter V","PC","2016","Fighting","Capcom",0,0.05,0,0,0.05
13047,"Little Busters! Converted Edition","PS2","2009","Adventure","Prototype",0,0,0.05,0,0.05
13048,"Enemy Front","X360","2014","Shooter","Namco Bandai Games",0.02,0.03,0,0,0.05
