"Rank","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
15762,"Puzzle Chronicles","DS","2010","Puzzle","Konami Digital Entertainment",0.01,0,0,0,0.02
15765,"Uchi no 3 Shimai DS","DS","2008","Misc","Culture Brain",0,0,0.02,0,0.02
15769,"Big Idea's VeggieTales: LarryBoy and the Bad Apple","GBA","2006","Action","Crave Entertainment",0.01,0,0,0,0.02
15771,"Metal Fight Beyblade: Choujou Kessen! Big Bang Bladers","DS","2010","Action","Hudson Soft",0,0,0.02,0,0.02
15772,"Clock Zero: Shuuen no Ichibyou - ExTime","PSV","2015","Action","Idea Factory",0,0,0.02,0,0.02
15774,"Root Infinity Rexx","PSV","2015","Adventure","Idea Factory",0,0,0.02,0,0.02
15775,"Cube","PSP","2007","Puzzle","D3Publisher",0.02,0,0,0,0.02
15779,"Sansuu Puzzle de Migaku: Gakken Otona no Shikou Sense","DS","2007","Misc","Gakken",0,0,0.02,0,0.02
15781,"Yoake Yori Ruriiro na Portable","PSP","2010","Adventure","Kadokawa Shoten",0,0,0.02,0,0.02
15783,"Reine des Fleurs","PSV","2015","Action","Idea Factory",0,0,0.02,0,0.02
15789,"Mana Khemia 2: Ochita Gakuen to Renkinjutsushi Tachi Portable+","PSP","2009","Role-Playing","Gust",0,0,0.02,0,0.02
15791,"Moshi, Kono Sekai ni Kami-sama ga Iru to suru Naraba.","PSV","2016","Adventure","N/A",0,0,0.02,0,0.02
15793,"Chou!! Super Nep League DS","DS","2008","Sports","Jaleco",0,0,0.02,0,0.02
15795,"WTA Tour Tennis","GBA","2002","Sports","Konami Digital Entertainment",0.01,0,0,0,0.02
15796,"Kaleidoeve","PSV","2015","Adventure","HuneX",0,0,0.02,0,0.02
15802,"Davis Cup Tennis","GBA","2002","Sports","Ubisoft",0.01,0,0,0,0.02
15805,"Football Academy","DS","2009","Sports","Electronic Arts",0,0.01,0,0,0.02
15806,"Kimi ni Todoke: Sodateru Omoi","DS","2009","Adventure","Banpresto",0,0,0.02,0,0.02
15808,"Let's Pilates!","DS","2007","Misc","Konami Digital Entertainment",0.02,0,0,0,0.02
15810,"Brave Story: Boku no Kioku to Negai","DS","2006","Role-Playing","Namco Bandai Games",0,0,0.02,0,0.02
15813,"Custom Drive","PSP","2012","Action","D3Publisher",0,0,0.02,0,0.02
15817,"Konductra","DS","2006","Puzzle","O3 Entertainment",0.02,0,0,0,0.02
15819,"Winning Post 7 2013","PSV","2013","Sports","Tecmo Koei",0,0,0.02,0,0.02
15820,"Platypus","PSP","2006","Shooter","Funsta",0.02,0,0,0,0.02
15825,"Ore wa Shoujo Mangaka","PSP","2012","Action","Giza10",0,0,0.02,0,0.02
15830,"Oshiri Kajiri Mushi no Rhythm Lesson DS: Kawai Ongaku Kyoushitsu Kanshuu","DS","2008","Misc","Sega",0,0,0.02,0,0.02
15832,"Phoenix Wright: Ace Attorney Trilogy","3DS","2014","Adventure","Capcom",0,0,0.02,0,0.02
15833,"Kuma no Pooh-San: 100 Acre no Mori no Cooking Book","DS","2011","Misc","Disney Interactive Studios",0,0,0.02,0,0.02
15834,"LifeSigns: Surgical Unit","DS","2005","Simulation","JoWood Productions",0.01,0.01,0,0,0.02
15841,"Zoey 101: Field Trip Fiasco","DS","2007","Action","THQ",0.02,0,0,0,0.02
15843,"Battle Spirits: Hero's Soul","PSP","2010","Role-Playing","Namco Bandai Games",0,0,0.02,0,0.02
15844,"Usavichi: Game no Jikan","DS","2011","Action","Namco Bandai Games",0,0,0.02,0,0.02
15846,"Otona no Renai Shousetsu: Harlequin Selection","DS","2010","Misc","Nintendo",0,0,0.02,0,0.02
15847,"White Album 2: Shiawase no Mukougawa","PSV","2013","Adventure","Aqua Plus",0,0,0.02,0,0.02
15849,"Psychedelica of the Black Butterfly","PSV","2015","Action","Idea Factory",0,0,0.02,0,0.02
15852,"Poupee Girl DS 2: Elegant Mint / Sweet Pink Style","DS","2010","Misc","Alvion",0,0,0.02,0,0.02
15856,"Dragon Booster","DS","2005","Shooter","Konami Digital Entertainment",0.02,0,0,0,0.02
15857,"Germany's Next Topmodel 2011","DS","2011","Simulation","7G//AMES",0,0.01,0,0,0.02
15859,"Storm Lover 2nd","PSP","2013","Misc","D3Publisher",0,0,0.02,0,0.02
15860,"Kadenz fermata//Akkord:fortissimo","PSV","2014","Adventure","5pb",0,0,0.02,0,0.02
15864,"Arcana Famiglia 2","PSP","2013","Adventure","Comfort",0,0,0.02,0,0.02
15865,"Taishou Moebius Line Vitable","PSV","2016","Adventure","dramatic create",0,0,0.02,0,0.02
15866,"Gaist Crusher God","3DS","2014","Action","Capcom",0,0,0.02,0,0.02
15868,"PDC World Championship Darts 2008","DS","N/A","Sports","Unknown",0.01,0,0,0,0.02
15869,"San Goku Shi DS 2","DS","2007","Strategy","Tecmo Koei",0,0,0.02,0,0.02
15870,"Strongest Tokyo University Shogi DS","DS","1985","Action","Mycom",0,0,0.02,0,0.02
15875,"Dead to Rights","GBA","2004","Shooter","Zoo Digital Publishing",0.01,0,0,0,0.02
15878,"Turbo: Super Stunt Squad","3DS","2013","Sports","D3Publisher",0,0.01,0,0,0.02
15880,"Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Misao + Maguro Densetsu Portable","PSP","2010","Misc","Paon",0,0,0.02,0,0.02
15882,"PachiPara 3D","3DS","2011","Misc","Irem Software Engineering",0,0,0.02,0,0.02
15884,"Kiss Bell","PSV","2014","Adventure","Giga",0,0,0.02,0,0.02
15888,"MuvLuv Double Pack","PSV","2016","Adventure","5pb",0,0,0.02,0,0.02
15892,"Sora no Otoshimono Forte: Dreamy Season","DS","2011","Adventure","Kadokawa Shoten",0,0,0.02,0,0.02
15895,"Yuu Yuu Hakusho DS: Ankoku Bujutsukai Hen","DS","2006","Action","Takara Tomy",0,0,0.02,0,0.02
15896,"Hiiro no Kakera Portable","PSP","2008","Adventure","Idea Factory",0,0,0.02,0,0.02
15903,"Jet Impulse","DS","N/A","Simulation","Nintendo",0,0,0.02,0,0.02
15904,"Games Explosion!","GBA","2006","Action","THQ",0.01,0,0,0,0.02
15906,"Portable Island: Tenohira Resort","PSP","2006","Simulation","Namco Bandai Games",0,0,0.02,0,0.02
15908,"Sengoku Efuda Yuugi: Hototogisu Ran","PSP","2008","Misc","Irem Software Engineering",0,0,0.02,0,0.02
15909,"Tokyo Friend Park II DS","DS","2006","Misc","Rocket Company",0,0,0.02,0,0.02
15910,"Saenai Kanojo no Sodatekata: Blessing Flowers","PSV","2015","Action","5pb",0,0,0.02,0,0.02
15911,"Adventure Time: The Secret of the Nameless","3DS","2014","Adventure","Little Orbit",0.01,0,0,0,0.02
15913,"Shin Hisui no Shizuku: Hiiro no Kakera 2 Portable","PSP","2010","Adventure","Idea Factory",0,0,0.02,0,0.02
15914,"Robopon 2: Ring Version","GBA","2001","Role-Playing","Hudson Entertainment",0.01,0,0,0,0.02
15916,"Dragon Tales: Dragon Adventures","GBA","2003","Platform","NewKidCo",0.01,0,0,0,0.02
15917,"Moe Moe 2-ji Taisen (Ryoku) * Deluxe","PSP","2008","Adventure","System Soft",0,0,0.02,0,0.02
15918,"Dream Dancer","DS","N/A","Misc","N/A",0.01,0,0,0,0.02
15919,"Powerbike","DS","2009","Racing","Majesco Entertainment",0.01,0,0,0,0.02
15920,"Violet no Atelier: Gramnad no Renkinjutsushi 2 - Gunjou no Omoide","PSP","2011","Role-Playing","Gust",0,0,0.02,0,0.02
15921,"Magic Encyclopedia: Moonlight","DS","2010","Misc","Foreign Media Games",0,0.01,0,0,0.02
15922,"Rayman 10th Anniversary","GBA","2005","Platform","Ubisoft",0.01,0,0,0,0.02
15923,"Elminage II DS Remix: Sousei no Megami to Unmai no Daichi","DS","2010","Role-Playing","Starfish",0,0,0.02,0,0.02
15924,"Online Chess Kingdoms","PSP","2006","Misc","Konami Digital Entertainment",0.01,0,0,0,0.02
15925,"Gaku ? Ou: The Royal Seven Stars","PSP","2012","Role-Playing","Alchemist",0,0,0.02,0,0.02
15929,"Storm Lover Kai!!","PSP","2012","Action","D3Publisher",0,0,0.02,0,0.02
15930,"Race Driver: Create & Race","DS","2007","Racing","Codemasters",0.01,0,0,0,0.02
15932,"Minna to Issho","PSV","2011","Misc","Sony Computer Entertainment",0,0,0.02,0,0.02
15933,"Harukanaru Toki no Naka de 6","PSP","2015","Action","Tecmo Koei",0,0,0.02,0,0.02
15935,"I Doll U","PSV","2015","Adventure","Idea Factory",0,0,0.02,0,0.02
15936,"Enkaku Sousa: Sana e no 23 Hiai","PSP","2009","Adventure","Sony Computer Entertainment",0,0,0.02,0,0.02
15937,"Katekyoo Hitman Reborn! DS: Mafia Daishuugou Bongole Festival","DS","2008","Action","Takara Tomy",0,0,0.02,0,0.02
15938,"Pippa Funnell 2: Farm Adventures","DS","2007","Simulation","Ubisoft",0,0.01,0,0,0.02
15940,"Oyaku de Asoberu DS Ehon: Ukkari Penelope","DS","2008","Simulation","Tecmo Koei",0,0,0.02,0,0.02
15941,"Space Invaders Revolution","DS","2005","Shooter","Rising Star Games",0.01,0,0,0,0.02
15944,"Myst","PSP","2006","Adventure","Midway Games",0,0.01,0,0,0.02
15945,"UNO 52","DS","2006","Misc","Zoo Digital Publishing",0.01,0,0,0,0.02
15946,"Tiger & Bunny: Hero's Day","PSP","2013","Action","D3Publisher",0,0,0.02,0,0.02
15947,"Storm Lover 2nd V","PSV","2016","Adventure","D3Publisher",0,0,0.02,0,0.02
15948,"Grisaia no Meikyuu: Le Labyrinthe de la Grisaia","PSV","2014","Adventure","Prototype",0,0,0.02,0,0.02
15951,"Poupee Girl DS","DS","2009","Misc","Alvion",0,0,0.02,0,0.02
15955,"Narcissus: Moshimo Ashita ga Runara","PSP","2010","Adventure","Kadokawa Shoten",0,0,0.02,0,0.02
15956,"Girl Friend Beta: Kimi to Sugosu Natsuyasumi","PSV","2015","Action","Namco Bandai Games",0,0,0.02,0,0.02
15960,"Simple DS Series Vol. 42: The Haioku Byoutou","DS","2008","Adventure","D3Publisher",0,0,0.02,0,0.02
15961,"Drone Tactics","DS","2007","Strategy","Success",0.01,0,0,0,0.02
15963,"So-Ra-No-Wo-To: Otome no Gojuusou","PSP","2010","Adventure","Compile Heart",0,0,0.02,0,0.02
15964,"Farming Simulator 2014","PSV","2014","Simulation","Focus Home Interactive",0.01,0,0,0,0.02
15967,"Curse of the Amsterdam Diamond","DS","2012","Puzzle","Easy Interactive",0,0.01,0,0,0.02
15969,"Yume Neko DS","DS","2008","Simulation","Sega",0,0,0.02,0,0.02
15972,"Sid Meier's Civilization Revolution 2+","PSV","2015","Strategy","Take-Two Interactive",0,0,0.02,0,0.02
15976,"Vitamin X: Detective B6","PSP","2012","Adventure","D3Publisher",0,0,0.02,0,0.02
15977,"Misshitsu no Sacrifice","PSP","2010","Adventure","D3Publisher",0,0,0.02,0,0.02
15981,"Meiji Toukyou Renka: Twilight Kiss","PSP","2015","Action","Broccoli",0,0,0.02,0,0.02
15984,"Coven and Labyrinth of Refrain","PSV","2016","Action","Nippon Ichi Software",0,0,0.01,0,0.01
15985,"Super Battle For Money Sentouchuu: Kyuukyoku no Shinobu to Battle Player Choujou Kessen!","3DS","2016","Action","Namco Bandai Games",0,0,0.01,0,0.01
15986,"Dragon Zakura DS","DS","2007","Misc","Electronic Arts",0,0,0.01,0,0.01
15987,"Chameleon: To Dye For!","DS","2006","Puzzle","505 Games",0.01,0,0,0,0.01
15988,"Hotel Giant DS","DS","2008","Simulation","Nobilis",0,0.01,0,0,0.01
15989,"Sora no Otoshimono: DokiDoki Summer Vacation","PSP","2010","Adventure","Kadokawa Shoten",0,0,0.01,0,0.01
15990,"Blackthorne","GBA","2003","Action","Activision",0.01,0,0,0,0.01
15992,"DokuSui: DokiDoki Suikoden","PSP","2011","Role-Playing","Irem Software Engineering",0,0,0.01,0,0.01
15993,"Shinseiki Evangelion: Battle Orchestra Portable","PSP","2009","Fighting","Broccoli",0,0,0.01,0,0.01
15995,"Bomberman (jp sales)","PSP","2006","Puzzle","Konami Digital Entertainment",0,0,0.01,0,0.01
15996,"Blazblue: Continuum Shift Extend","PSP","2012","Fighting","Arc System Works",0,0,0.01,0,0.01
16001,"One Piece: Daikaizoku Coliseum","3DS","2016","Fighting","Namco Bandai Games",0,0,0.01,0,0.01
16003,"Smart Kid's Mega Game Mix","DS","2009","Misc","UFO Interactive",0.01,0,0,0,0.01
16004,"Diary Girl","DS","2008","Misc","Konami Digital Entertainment",0.01,0,0,0,0.01
16005,"Red Stone DS: Akaki Ishi ni Michibikareshi Monotachi","DS","2011","Role-Playing","Unknown",0,0,0.01,0,0.01
16007,"Wand of Fortune: Mirai e no Prologue Portable","PSP","2010","Adventure","Idea Factory",0,0,0.01,0,0.01
16008,"Sengoku Hime: Senran ni Mau Otometachi","PSP","2009","Adventure","Yeti",0,0,0.01,0,0.01
16009,"Secret Game Portable","PSP","2010","Adventure","Yeti",0,0,0.01,0,0.01
16010,"Demon Gaze 2","PSV","2014","Role-Playing","Experience Inc.",0,0,0.01,0,0.01
16012,"Kimi no Yuusha","DS","2008","Role-Playing","SNK Playmore",0,0,0.01,0,0.01
16015,"UEFA Champions League 2006-2007","PSP","2007","Sports","Electronic Arts",0.01,0,0,0,0.01
16019,"Cosmetic Paradise: Make no Kiseki","DS","2008","Misc","Global A Entertainment",0,0,0.01,0,0.01
16021,"Nobunaga no Yabou DS","DS","2006","Strategy","Tecmo Koei",0,0,0.01,0,0.01
16023,"Uppers","PSV","2016","Action","Marvelous Entertainment",0,0,0.01,0,0.01
16024,"Wand of Fortune Portable","PSP","2010","Adventure","Idea Factory",0,0,0.01,0,0.01
16025,"Wiffle Ball Advance","DS","2007","Sports","Zoo Digital Publishing",0.01,0,0,0,0.01
16026,"Rengoku II: The Stairway to H.E.A.V.E.N. (jp sales)","PSP","2006","Action","Konami Digital Entertainment",0,0,0.01,0,0.01
16027,"Simple DS Series Vol. 14: The Jidousha Kyoushuujo DS","DS","2007","Misc","D3Publisher",0,0,0.01,0,0.01
16029,"Ten Pin Alley 2","GBA","2004","Sports","XS Games",0.01,0,0,0,0.01
16030,"Himawari: Pebble in the Sky Portable","PSP","2010","Adventure","Kadokawa Shoten",0,0,0.01,0,0.01
16031,"Wand of Fortune R","PSV","2016","Adventure","Idea Factory",0,0,0.01,0,0.01
16033,"My Little Baby","DS","2008","Simulation","CDV Software Entertainment",0,0.01,0,0,0.01
16034,"Kono Aozora ni Yakusoku o: Tenohira no Rakuen","PSP","2009","Adventure","TGL",0,0,0.01,0,0.01
16035,"Shinobi Koutsutsu","PSP","2014","Adventure","Idea Factory",0,0,0.01,0,0.01
16038,"Kaitou Rousseau","DS","2006","Action","Namco Bandai Games",0,0,0.01,0,0.01
16052,"Abunai: Koi no Sousa Shitsu","PSP","2012","Action","Quinrose",0,0,0.01,0,0.01
16060,"PDC World Championship Darts 2008","PSP","N/A","Sports","Oxygen Interactive",0.01,0,0,0,0.01
16067,"Kaitou Joker: Toki o Koeru Kaitou to Ushinawareta Houseki","3DS","2015","Action","Namco Bandai Games",0,0,0.01,0,0.01
16071,"Mortal Kombat: Tournament Edition","GBA","2003","Fighting","Midway Games",0.01,0,0,0,0.01
16074,"World Poker Tour","GBA","2005","Misc","Take-Two Interactive",0.01,0,0,0,0.01
16075,"Sousaku Alice to Oujisama!","3DS","2015","Simulation","Happinet",0,0,0.01,0,0.01
16077,"Umihara Kawase Jun: Second Edition Kanzenban","DS","2009","Puzzle","Genterprise",0,0,0.01,0,0.01
16078,"Infinite Stratos 2: Love and Purge","PSV","2015","Action","5pb",0,0,0.01,0,0.01
16079,"Fab 5 Soccer","DS","2008","Sports","Destineer",0.01,0,0,0,0.01
16080,"Destiny Links","DS","2009","Role-Playing","Namco Bandai Games",0,0,0.01,0,0.01
16081,"Best Of Tests","DS","2008","Puzzle","Conspiracy Entertainment",0.01,0,0,0,0.01
16085,"Sakura Sakura: Haru Urara","PSP","2010","Adventure","GN Software",0,0,0.01,0,0.01
16086,"Uta no * Prince-Sama: Sweet Serenade","PSP","2011","Adventure","Broccoli",0,0,0.01,0,0.01
16088,"Road Trip: Shifting Gears","GBA","2002","Racing","Zoo Digital Publishing",0.01,0,0,0,0.01
16089,"Iza, Shutsujin! Koisen","PSP","2011","Adventure","Quinrose",0,0,0.01,0,0.01
16092,"Datenshi no Amai Yuuwaku x Kaikan Phrase","DS","2010","Adventure","FuRyu",0,0,0.01,0,0.01
16093,"Honda ATV Fever","DS","2010","Racing","Storm City Games",0.01,0,0,0,0.01
16097,"Bakumatsu Koihana: Shinsengumi DS","DS","2008","Adventure","D3Publisher",0,0,0.01,0,0.01
16099,"Miyako: Awayuki no Utage","PSP","2012","Action","Idea Factory",0,0,0.01,0,0.01
16102,"Rewrite","PSV","2014","Adventure","Prototype",0,0,0.01,0,0.01
16105,"Tobidase! Kagaku-kun Chikyuu Daitanken! Nazo no Chinkai Seibutsu ni Idome!","DS","2011","Misc","Namco Bandai Games",0,0,0.01,0,0.01
16106,"Kana: Imouto","PSP","2010","Adventure","CyberFront",0,0,0.01,0,0.01
16110,"Marginal #4: Idol of Supernova","PSV","2014","Adventure","Idea Factory",0,0,0.01,0,0.01
16115,"1/2 Summer +","PSP","2013","Adventure","Kaga Create",0,0,0.01,0,0.01
16119,"Tears to Tiara: Kakan no Daichi Portable","PSP","2010","Adventure","Aqua Plus",0,0,0.01,0,0.01
16120,"Games Around the World","DS","2010","Misc","Zoo Games",0.01,0,0,0,0.01
16122,"Hitotsu Tobashi Renai V","PSV","2015","Adventure","Kaga Create",0,0,0.01,0,0.01
16123,"Ninja Gaiden Sigma 2","PSV","2013","Action","Tecmo Koei",0,0,0.01,0,0.01
16126,"Nintendogs and Cats Golden Retriever and New Friends","3DS","2011","Action","Nintendo",0,0.01,0,0,0.01
16128,"Tantei Jinguuji Saburo DS: Fuserareta Shinjitsu","DS","2009","Adventure","Arc System Works",0,0,0.01,0,0.01
16129,"Monster Rancher Advance 2","GBA","2002","Simulation","Tecmo Koei",0.01,0,0,0,0.01
16132,"Umineko no Naku Koro ni Portable 1","PSP","2011","Adventure","Alchemist",0,0,0.01,0,0.01
16133,"Dr. Slump & Arale-Chan","DS","2008","Adventure","Namco Bandai Games",0,0,0.01,0,0.01
16134,"Geten no Hana: Yume Akari","PSP","2014","Misc","Tecmo Koei",0,0,0.01,0,0.01
16136,"Collar x Malice","PSV","2016","Action","Idea Factory",0,0,0.01,0,0.01
16137,"Kikiite Hajimaru: Eigo Kaiwa Training - KikiTore","DS","2008","Misc","Benesse",0,0,0.01,0,0.01
16140,"Game Book DS: Sword World 2.0","DS","2009","Role-Playing","Broccoli",0,0,0.01,0,0.01
16142,"Norn + Nonette: Last Era","PSV","2015","Action","Idea Factory",0,0,0.01,0,0.01
16147,"Pet Shop Monogatari DS 2","DS","2010","Simulation","Taito",0,0,0.01,0,0.01
16149,"Fuuraiki 3","PSV","2015","Action","Unknown",0,0,0.01,0,0.01
16150,"Chokkan! Asonde Relaxuma","DS","2008","Action","Rocket Company",0,0,0.01,0,0.01
16151,"Hot Wheels: Stunt Track Challenge / World Race","GBA","2006","Racing","Destination Software, Inc",0.01,0,0,0,0.01
16152,"Minna no Conveni","DS","2010","Simulation","Taito",0,0,0.01,0,0.01
16153,"Accel World: Kasoku no Chouten","PSP","2013","Adventure","Namco Bandai Games",0,0,0.01,0,0.01
16158,"Isshoni Gohan. Portable","PSP","2013","Adventure","Boost On",0,0,0.01,0,0.01
16159,"PC Engine Best Collention: Ginga Ojousama Densetsu Collection","PSP","2008","Adventure","Hudson Soft",0,0,0.01,0,0.01
16161,"Monkey Madness: Island Escape","DS","2010","Action","Storm City Games",0.01,0,0,0,0.01
16164,"htoL#NiQ: The Firefly Diary","PSV","2014","Platform","Nippon Ichi Software",0,0,0.01,0,0.01
16167,"Rosario to Vampire: Tanabata no Miss Youkai Gakuen","DS","2008","Adventure","Capcom",0,0,0.01,0,0.01
16168,"Ouka Sengoku Portable","PSP","2012","Adventure","Alchemist",0,0,0.01,0,0.01
16169,"Smiley World: Island Challenge","DS","2009","Puzzle","Zoo Digital Publishing",0.01,0,0,0,0.01
16170,"Order Up!!","3DS","2011","Action","Funbox Media",0,0.01,0,0,0.01
16172,"Hanayamata: Yosakoi Live","PSV","2014","Adventure","Namco Bandai Games",0,0,0.01,0,0.01
16173,"Shepherd's Crossing","PSP","2009","Simulation","Success",0,0,0.01,0,0.01
16175,"Military History: Commander - Europe at War","DS","2009","Strategy","Slitherine Software",0,0.01,0,0,0.01
16176,"Tactics Layer: Ritina Guard Senki","DS","2009","Strategy","D3Publisher",0,0,0.01,0,0.01
16179,"San-X Character Channel: All-Star Daishuugou!","DS","2008","Action","MTO",0,0,0.01,0,0.01
16185,"Princess Arthur","PSP","2013","Misc","Idea Factory",0,0,0.01,0,0.01
16186,"Sakura-Sou no Pet na Kanojo","PSP","2013","Adventure","Kadokawa Games",0,0,0.01,0,0.01
16188,"Tantei Jinguuji Saburo: Hai to Diamond","PSP","2009","Adventure","Arc System Works",0,0,0.01,0,0.01
16197,"Shorts","DS","N/A","Platform","Unknown",0.01,0,0,0,0.01
16199,"Rave Master: Special Attack Force!","GBA","2002","Fighting","Konami Digital Entertainment",0.01,0,0,0,0.01
16202,"Casper","GBA","2002","Adventure","Microids",0.01,0,0,0,0.01
16203,"Hyakka Yakou","PSV","2015","Action","Unknown",0,0,0.01,0,0.01
16205,"Hakuoki: Reimeiroku DS","DS","2012","Action","Idea Factory",0,0,0.01,0,0.01
16206,"Shin Hayarigami 2","PSV","2016","Adventure","Nippon Ichi Software",0,0,0.01,0,0.01
16207,"Ro-Kyu-Bu! Secret Photo Op","PSV","2014","Adventure","Kadokawa Games",0,0,0.01,0,0.01
16209,"Who Wants to be a Millionaire: 2nd Edition","DS","2008","Misc","Ubisoft",0,0.01,0,0,0.01
16210,"Duel Love: Koisuru Otome wa Shouri no Megami","DS","2008","Adventure","Namco Bandai Games",0,0,0.01,0,0.01
16211,"Super Robot Monkey Team: Game Boy Advance Video Volume 1","GBA","2005","Misc","N/A",0.01,0,0,0,0.01
16212,"Freekstyle","GBA","2003","Racing","Zoo Digital Publishing",0.01,0,0,0,0.01
16215,"Gardening Guide: How to get Green Fingers","DS","2009","Misc","Mindscape",0,0.01,0,0,0.01
16217,"Bunmei Kaika: Aoiza Ibunroku Saien","PSP","2012","Action","FuRyu",0,0,0.01,0,0.01
16219,"Bakumatsu Rock","PSP","2014","Action","Marvelous Entertainment",0,0,0.01,0,0.01
16220,"Far East of Eden II: Manji Maru","DS","2006","Role-Playing","Hudson Soft",0,0,0.01,0,0.01
16222,"Thunder Alley","GBA","2004","Racing","XS Games",0.01,0,0,0,0.01
16226,"Nyaruko-San: Nafushigatai Game no You na Mono","PSV","2013","Adventure","5pb",0,0,0.01,0,0.01
16227,"New Interpretation Stranger of Sword City","PSV","2016","Role-Playing","Experience Inc.",0,0,0.01,0,0.01
16231,"Double Sequence: The Q-Virus Invasion","DS","2008","Puzzle","Zoo Digital Publishing",0.01,0,0,0,0.01
16233,"Hi Hi Puffy AmiYumi: The Genie & the Amp","DS","2006","Action","D3Publisher",0.01,0,0,0,0.01
16234,"Densetsu no Yuusha no Densetsu: Legendary Saga","PSP","2010","Role-Playing","Kadokawa Shoten",0,0,0.01,0,0.01
16238,"Shitsuji ga Aruji o Erabu Toki","PSV","2016","Adventure","Unknown",0,0,0.01,0,0.01
16240,"Hiiro no Kakera: Shin Tamayori Hime Denshou Portable","PSP","2010","Adventure","Idea Factory",0,0,0.01,0,0.01
16241,"Kao the Kangaroo","GBA","2001","Platform","Titus",0.01,0,0,0,0.01
16243,"Seisou no Amazones","3DS","2013","Role-Playing","Arc System Works",0,0,0.01,0,0.01
16244,"Phantasy Star Online 2 Episode 4: Deluxe Package","PSV","2017","Role-Playing","Sega",0,0,0.01,0,0.01
16250,"Ultraman Fighting Evolution 0","PSP","2006","Fighting","Banpresto",0,0,0.01,0,0.01
16251,"Gokuhou!! Mecha Mote Iinchou: Girls Motekawa Box","DS","2009","Simulation","Konami Digital Entertainment",0,0,0.01,0,0.01
16254,"Jinsei Game Q DS: Shouwa no Dekigoto","DS","2007","Misc","Takara Tomy",0,0,0.01,0,0.01
16257,"Goku Makaimura Kai","PSP","2007","Platform","Capcom",0,0,0.01,0,0.01
16262,"Simple DS Series Vol. 41: The Bakudan Shori-Han","DS","2008","Action","D3Publisher",0,0,0.01,0,0.01
